2.259720331691359263e+02,5.721970075281300083e+00,2.004376130893525598e+01,7.703720804744452266e+01,5.809586098561720036e+01,2.943891780346729092e+01,5.180310956367912922e+01,2.691219386415571790e+01,1.306308950627545187e+02,3.764181626682644999e-01,1.015685141319543483e+01,9.795942631791206834e-01,3.635094514444966833e-03,3.547922160562498421e-03,1.647794031808662574e+00,3.643107595572701585e-01,8.238046379224847726e+00,1.403529232186304476e+01,0.000000000000000000e+00,7.729604110603188749e-02,1.888941289067759044e+00,1.570300502097849638e+01,1.016441817006364801e+01,3.249929195978665319e+01,1.983881385280451326e+01,5.292117747045377740e+00,1.540202852121934818e+01,2.107315869113449702e-01,1.162470432167539869e+01,1.822381728227457032e+00,9.607338033947350198e-01,6.729052300658183716e-01,0.000000000000000000e+00,1.309540525094236241e+00,1.176694659872612320e-01,1.709472694961611250e+00,2.628208326060601863e+01,4.616805824528521285e+00,1.093276146095414170e+01,2.847399446466799544e-01,1.353865126094541260e+01,8.170996869522326733e+01,4.050329693028937306e-01,1.302161665991566331e+01,1.775721153365695582e+00,2.330881845720892548e-02,3.923407547868524858e+01,6.622257739883934402e-01,6.848965224354240933e-01,2.321543685894982001e-02,5.793097756184846514e-02,1.354251136808204414e+00,1.366996561866442583e+00,5.702423380435834410e+00,8.864092876278985011e-01,4.806737259462340317e-01,8.912246746571004241e-01,1.742052363000754944e+00,1.678024772203035586e-01,3.555641676275730356e-01,3.322401496879193172e-01,8.262900381413439410e-01,7.783268774327316564e+00,2.628902904427218856e-01,0.000000000000000000e+00,2.530231754842168779e-01,7.878140762240256834e+00,4.871874051098077502e-02,8.516244853272447735e-02,2.254425235780055825e+00,5.213510781941237404e-01,9.771464102542207764e-01,6.534817200014385818e+00,1.630151385038870160e+01,8.450046947398754948e-01,1.675245695103055210e+00,4.302388412145372598e+00,2.264951425666778562e+02,2.395702238014219443e+00,6.952636218238477994e+00,4.768688227962708304e+00,3.648534430096623371e+00,1.788440202518718536e+01
2.232631347524391572e+02,6.693028678151081046e+00,2.047874275977660119e+01,7.686735181077500556e+01,5.955026727938842157e+01,2.690874263748115780e+01,5.295101314772138323e+01,2.335819360751384011e+01,1.226883527284966817e+02,2.931891870460419658e-01,9.927107979528841497e+00,2.882756323217960492e+00,8.745109249477882318e-02,2.781675455709346507e-03,1.555709802725222968e+00,6.416284107106090540e-01,7.455050807107670430e+00,1.454757838759530664e+01,0.000000000000000000e+00,2.794891124883209232e-01,2.750489465420447921e+00,1.603551667815281689e+01,1.105580590206870717e+01,3.336476199203154636e+01,1.872710795187495947e+01,5.702249659355942413e+00,1.829054221833626315e+01,3.371488441114946499e-01,1.146647803901839069e+01,8.977183320870998351e-01,1.056437955414201602e+00,1.644276026020614900e-01,0.000000000000000000e+00,1.541610326622510518e+00,1.311449753841295029e-01,2.185102637402085990e-01,2.632810558345164509e+01,5.817425871089104028e+00,3.786743284247858110e+00,1.085624123660206441e+00,1.246281966362156091e+01,6.826520767367337328e+01,7.207710917292389219e-01,1.177196976427751096e+01,1.721342144110911132e+00,3.258854197128564084e-02,2.794196077304510695e+01,4.393402044701458231e-01,6.704842293866595249e-01,2.168068046618044920e-02,3.033936858061045405e-01,8.190338998336637033e-01,1.410346229874709589e+00,7.535386480423467148e+00,6.349003539273437857e-01,3.076664727555175616e-01,5.998640649814346304e-01,6.566375677357662255e+00,2.282420084772011359e-01,5.579866818607036594e-01,9.741173253443000668e-01,9.018574987580867397e-01,9.008655987274959642e+00,6.298831625470708850e-01,0.000000000000000000e+00,2.255288824048669871e-01,6.248099304189311809e+00,5.561058651998640467e-02,3.086272396415259620e-02,3.406149194016020676e+00,2.088355328945981637e-01,1.047260858547904183e+00,3.783553213532006687e+00,1.950911844028487607e+01,1.190668345774506198e+00,6.203186729121394904e-01,2.617472605522338736e+00,2.109028546741487560e+02,1.855980206957467349e+00,1.242889879103986317e+01,4.812241830013721966e+00,3.184425348786085408e+00,1.368103753669157285e+01
2.083186546343832788e+02,5.723024282349868486e+00,2.004096642601519207e+01,7.086606723340680958e+01,5.255659014085231462e+01,2.301708185746608137e+01,4.701126032080145478e+01,2.099884579861129197e+01,1.083661584218625080e+02,2.192648430677584803e-01,7.251899083677121993e+00,1.189531033340109234e+00,7.768470998426989932e-03,3.604706463472521702e-03,1.432392945680617036e+00,7.038465524301594778e-01,6.933916198182618729e+00,1.238630235414722947e+01,0.000000000000000000e+00,3.158115068824450811e-01,2.204146928924890503e+00,1.415920684596096457e+01,1.039340284967985717e+01,2.893124803788117205e+01,1.813964975396925539e+01,3.564771415968404078e+00,9.010912222464853016e+00,3.655663539115009408e-01,1.078907966876679225e+01,4.545260505523789352e-01,1.499796603768796421e+00,5.264618485439653828e-01,0.000000000000000000e+00,1.682201743482538481e+00,3.109567199214208766e-01,1.218922966901956478e-01,2.240846557768156089e+01,4.206174011803111235e+00,2.526110648484493293e+00,2.511219695023867993e-01,1.724079477401286908e+01,7.447571486050868828e+01,2.183874805296581179e-01,1.573296116434098657e+01,4.792299889676995939e+00,1.331081680798094566e-02,3.420797941889477300e+01,6.663280028235598618e-01,3.826350108055342480e-01,3.408487983578202540e-02,6.587038950899098966e-02,1.086127217085415264e+00,7.728357014705081740e-01,3.930608982096356119e+00,5.038304113995447642e-01,6.243719208849120017e-01,9.029776535020832551e-01,1.520524308753328890e+00,3.311343042662015512e-01,2.337344701807486103e-01,5.057793261974974364e-01,9.648611698329505604e-01,8.265309855448389698e+00,1.734905818995536586e-01,0.000000000000000000e+00,1.786189336883423351e-01,4.751138582669604205e+00,3.744087553348256908e-02,4.108269820919565468e-02,2.339378531001692796e+00,2.255869557050690366e-01,8.737270489214472580e-01,1.692136832947966463e+00,2.469046678750852664e+01,2.548592427794817095e+00,4.074480117912348542e-01,2.155840847951288719e+00,2.063419063833914890e+02,3.161619403113335114e+00,8.314608701877101993e+00,5.980247467136218908e+00,4.357736411271430299e+00,1.561047400939452601e+01
2.397331174256269719e+02,7.022869283576462784e+00,2.450176660506658877e+01,8.168263571012104762e+01,6.575339256078829919e+01,2.384647684530966671e+01,5.413259574514052730e+01,2.436619794948977002e+01,1.300348187128349764e+02,2.192820352587896982e-01,8.938659557759722318e+00,2.037032505815902894e+00,9.849379958852341396e-03,8.057568717062365410e-03,3.025701734128581677e+00,6.258024638635468762e-01,8.367788044273213544e+00,1.550701045128895750e+01,0.000000000000000000e+00,8.138818590408399001e-02,3.501453838795819618e+00,1.702942792576351394e+01,1.123422960391721581e+01,3.446564955491194127e+01,1.827762924898534536e+01,5.596528342290793212e+00,1.857004966220640085e+01,2.344253084529413778e-01,1.303559962304520603e+01,3.329592427432946367e-01,2.164993778080338771e+00,2.847673134762087055e-01,0.000000000000000000e+00,1.352580148267766180e+00,1.288122244254669146e-01,1.077957944863457418e-01,2.864290467149989183e+01,8.759028715326461878e+00,2.346377150503264009e+00,6.466925806793298870e-01,2.230849663451342835e+01,1.271755625697918788e+02,4.377002322741406215e-01,1.106277259562371462e+01,2.916292889019175938e+00,2.902145638892630539e-02,4.154897908600762690e+01,5.627563332425103981e-01,3.029490248894343707e-01,6.449597175914510705e-02,4.638095988407342496e-02,9.845058634163477151e-01,7.957580828382625482e-01,3.975857226781348785e+00,5.074443766365508424e-01,2.246231960929845339e-01,6.474668007373467482e-01,2.298739101666674944e+00,2.084092164281836357e-01,5.482913129154901588e-01,6.002093694343771935e-01,7.746780894493390246e-01,8.592198012236492488e+00,8.110044063480649212e-01,0.000000000000000000e+00,1.824619668929394201e-01,1.145913217820055152e+01,5.024106383245455915e-02,6.548049623118952500e-02,2.319078573371728957e+00,4.749085010655525463e-01,1.156557830262578745e+00,1.817851358950502316e+00,1.526815011422972823e+01,9.800851609853340474e-01,5.155365051699521972e-01,1.736690359475699053e+00,2.428139537850313729e+02,1.476666404225477347e+00,6.823972196746346697e+00,4.802777778708173351e+00,5.421322417510833880e+00,1.395094938650474958e+01
2.253485260558749417e+02,6.974286874353735399e+00,2.181063816897373897e+01,7.772015115006357178e+01,5.490380998948447200e+01,2.481895478428660340e+01,5.255707795525646020e+01,1.883497354552394398e+01,1.248591305517693542e+02,3.666882635281124569e-01,1.545053351402820141e+01,8.420612263414011256e-01,5.248355597483058549e-02,2.917610288912722040e-03,1.814803378650501564e+00,8.630393712512119953e-01,7.507105745710635603e+00,1.338278524063279207e+01,0.000000000000000000e+00,1.423252017006946535e-01,2.541066796514803716e+00,1.534795040951092560e+01,1.138039388412093089e+01,3.302178298637170428e+01,1.825448739539661958e+01,8.608501495987185947e+00,2.379310233610891601e+01,2.278554436477701617e-01,1.257382807453118723e+01,1.052412116468056658e+00,8.484816029686759187e-01,1.686254970252402674e-01,0.000000000000000000e+00,1.765119230667644645e+00,1.393549310898473670e-01,3.029331337689913362e-01,2.787236722018652912e+01,5.333632047077951910e+00,2.468243707307854251e+00,3.993711193708624485e-01,2.036053022312478333e+01,8.776612421391446617e+01,3.046621649899159401e-01,1.139908798270931101e+01,3.142959051475227916e+00,3.069108710629425349e-02,3.342724803735693229e+01,8.598670389163163286e-01,5.778771649092884211e-01,5.781113125923387913e-02,3.973706036874060515e-02,3.439889501748315315e+00,5.435980943842078084e-01,6.777578273946835097e+00,6.210125824043287723e-01,6.548087387939102166e-01,1.028707932643293077e+00,3.986064214494107638e+00,2.020055046524314168e-01,3.440275298768484258e-01,2.257418460217702483e-01,9.999882658389139811e-01,8.463405435392283849e+00,1.256726319947709003e+00,0.000000000000000000e+00,3.430203927318867807e-01,7.934778926908954588e+00,6.520140263129925451e-02,1.239978509167186105e-01,3.267298853086292088e+00,1.285653937900472221e-01,1.064530660112265492e+00,1.925677192235844215e+00,1.653911559086461480e+01,4.834830094038771175e-01,8.577095784349938468e-01,4.250327624629850476e+00,2.360243353209687598e+02,2.128574678064862002e+00,5.835368025167368522e+00,4.545825802768804991e+00,4.724081351160005937e+00,1.611133424651068680e+01
2.156967481306703291e+02,6.510900793517284235e+00,1.897785840472032604e+01,7.590230249187638378e+01,5.501536095447679031e+01,2.398752567342531350e+01,5.089794813569935883e+01,2.101952054501443001e+01,1.170175035557447671e+02,2.166097393937253812e-01,8.546132501182702512e+00,6.126906934467586385e-01,5.975077350572701590e-03,3.461733301216396701e-03,1.814054928420087753e+00,8.395783106630532178e-01,7.996650818603360911e+00,1.407156783286557200e+01,0.000000000000000000e+00,7.202221588588640644e-02,2.148419070936873343e+00,1.645884781495107063e+01,1.029765895813886623e+01,3.023676814763608434e+01,1.777895887166827293e+01,5.148000452226815682e+00,1.422413377959742498e+01,1.322993567518112590e-01,9.441937401312937794e+00,8.432184195675099803e-01,1.067064130217867390e+00,1.657187381494424072e-01,0.000000000000000000e+00,1.804572884888064443e+00,1.297755804276454483e-01,2.061761631974560749e-01,2.291479787239349264e+01,4.574259571284169823e+00,5.083372082413989190e+00,1.028088376067851639e+00,1.021630769561820884e+01,7.746538077517452336e+01,3.990059032189601229e-01,1.320871504281589104e+01,1.525031864984187413e+00,3.010851119659225736e-02,3.402855921954383689e+01,4.036637247649678129e-01,4.148595039334577184e-01,3.262223218037304390e-02,7.139367147011493886e-02,1.307739938297451943e+00,7.823635205266140646e-01,3.587706375877610210e+00,5.606119185162198315e-01,2.348420065052384265e-01,5.283112470478075196e-01,5.149211746183894434e+00,1.559875789746665020e-01,3.384091788531659595e-01,2.658135505383237840e-01,9.853151407056720545e-01,1.007701992698867244e+01,4.732230715555529321e-01,0.000000000000000000e+00,2.303534086791172997e-01,7.630620161878782781e+00,5.309313565536604579e-02,5.193827490037471184e-02,4.028747199751308017e+00,1.903380600080926410e-01,8.218606246763134893e-01,1.877230612856120473e+00,2.028464160776812264e+01,7.728026921141436523e-01,7.365564266857255182e-01,5.378187807820464350e+00,2.042563898348672922e+02,2.779104194591127452e+00,5.539322396531552783e+00,6.149108749387759865e+00,2.390346238999439876e+00,1.614336589500164010e+01
2.150079438312295395e+02,5.592558854821857217e+00,1.884432122845430513e+01,8.305991188806032710e+01,5.586850722742589426e+01,2.495152360958988780e+01,4.880046421207747898e+01,2.401893030157848941e+01,1.205697981488791442e+02,1.778295935655155591e-01,5.159198974672728255e+00,1.301203823413061622e+00,2.174230941305528835e-03,4.365046659700885096e-03,2.368628729191307514e+00,6.900271865888056855e-01,7.292307583933984816e+00,1.161548273721999358e+01,0.000000000000000000e+00,1.730987898934448210e-01,2.205001714476686470e+00,1.486514046461959992e+01,9.592483930416229043e+00,3.192226806831440200e+01,1.737372288281009247e+01,3.107666472518968437e+00,9.324555785370977290e+00,2.586238292928886850e-01,2.187194783283958799e+01,9.647509396396305448e-01,8.395829714545559597e-01,5.921865911770882729e-01,0.000000000000000000e+00,1.228993743972630615e+00,1.241966428692122260e-01,4.348193397337908328e-01,2.426964413454627234e+01,4.547526868301434710e+00,1.985896521715062368e+00,2.617351455563707852e-01,1.315563707491229017e+01,7.405309767049375580e+01,2.346328767033701856e-01,1.052678305188166341e+01,2.269930208273894134e+00,2.196349933813793176e-02,3.453888315587210656e+01,1.121338489850788989e+00,5.438190384053126492e-01,2.767430523202179041e-02,5.637614692611488121e-02,1.499622408205470991e+00,6.234513401552108647e-01,6.557131476741346887e+00,3.400698311913837313e-01,3.245306655107841887e-01,4.673889736200835809e-01,4.793046495369506665e+00,2.647355573545319141e-01,2.291183264870219616e-01,5.074129886168726733e-01,7.730232192241776046e-01,9.276871943571251222e+00,2.553255431798614472e-01,0.000000000000000000e+00,3.092630888021556390e-01,8.529205710606223789e+00,2.860431531905390651e-02,2.680548442196312858e-02,4.801248819958333414e+00,3.969540682390604869e-01,1.378148458590925607e+00,3.133819605237089245e+00,1.451202197666682103e+01,4.059968943127527097e-01,5.802893379412538133e-01,1.528278430682930678e+00,2.034054241998703390e+02,2.656044379213750695e+00,5.912863569604967395e+00,3.164489725660831532e+00,3.400668611821927367e+00,1.488199951258848941e+01
2.044872140734133552e+02,4.587093983737108083e+00,1.731485455100386872e+01,7.196504641089551058e+01,5.602438893342334580e+01,2.296709212772753972e+01,5.219242249606916317e+01,2.340894704722337494e+01,1.091132044326944595e+02,4.526353811595466570e-01,9.993435244927242778e+00,7.535033220178208868e-01,2.513932461503087020e-03,2.673627337841851317e-03,1.679166074729989244e+00,6.262082786294475012e-01,7.557920817299151217e+00,1.225118806050490328e+01,0.000000000000000000e+00,6.247840834683102834e-02,2.313214594938106661e+00,1.376051494838578826e+01,9.179422023502866068e+00,2.912627290290895488e+01,1.882224710110915211e+01,4.745175340008984222e+00,1.692907858695417289e+01,3.301407491504098068e-01,8.353921431780726437e+00,2.823907499198828885e-01,9.591843078901208797e-01,8.782075039034106245e-01,0.000000000000000000e+00,2.324273138633863311e+00,1.271980145853590372e-01,1.047947475274367157e+00,2.157768140446421157e+01,4.082369360098414113e+00,1.889287785996231150e+00,2.447041695266138350e-01,1.406694490816367704e+01,5.958442193344678373e+01,5.590048747323526079e-01,1.002970224200639926e+01,2.187993851454341776e+00,2.396000318622992439e-02,2.743459291277416057e+01,5.123757533998793967e-01,4.700829870457043369e-01,2.375665257734787747e-02,3.459125429932979195e-02,9.363177497535640770e-01,8.574679805981938463e-01,5.923642360146453179e+00,1.174389408366937504e+00,1.597737629403875870e-01,6.037645298599102484e-01,4.974964887633913868e+00,1.555548237096820441e-01,3.208809479530219111e-01,4.849474917415579900e-01,1.205768743027586298e+00,6.634340835655818225e+00,3.084410052100994282e-01,0.000000000000000000e+00,1.479664222346299685e-01,9.120395057300571651e+00,4.900469224301224475e-02,7.970570708257938841e-02,3.001241824418827697e+00,2.310010661564012024e-01,7.307691112026863944e-01,1.910822603078273341e+00,2.402568708883970316e+01,1.589871151738483368e+00,6.213827312090177690e-01,1.584893615867764227e+00,1.896717805150583445e+02,2.578610877471519736e+00,6.420379513663573512e+00,8.348847669063960808e+00,3.359317305738247050e+00,1.223874499561856588e+01
2.381075618851701279e+02,6.169396175196611765e+00,2.247477750384916106e+01,1.025759533386037248e+02,6.265756550179392548e+01,2.770032238873616492e+01,6.521761283222151917e+01,3.473872412530424469e+01,1.297105757637091017e+02,1.841684168547976230e-01,1.746744328879633912e+01,1.234654193722853011e+00,4.790293346463904596e-03,1.163913641703823686e-02,1.711538104957838868e+00,5.616867786886649005e-01,8.283631228552215120e+00,1.420340222957191934e+01,0.000000000000000000e+00,7.908756713682919826e-02,2.557012216481163058e+00,1.857823989090909578e+01,1.107392100421262171e+01,3.705334910257147385e+01,1.943664614900661647e+01,9.640621662396302582e+00,3.185237444483038161e+01,3.069607233790336287e-01,1.168771910801449110e+01,6.553590751251202606e-01,1.104606709588029201e+00,3.734569213556178102e-01,0.000000000000000000e+00,3.159623017972454928e+00,1.316745062086407403e-01,5.950030598790622127e-01,3.150278541232749419e+01,6.612863710702398201e+00,1.754570984198170924e+00,1.317266879573267158e+00,1.269877739165533903e+01,7.327878531009973528e+01,1.098188002709065580e+00,1.601254919876736338e+01,1.381961889290148182e+00,5.483328203239407062e-02,3.726204425049699154e+01,3.819480024427586162e-01,6.396075157270806333e-01,1.910784613404177198e-02,4.830589235167249973e-02,5.516841843313042837e-01,8.028423866008864707e+00,7.217438593898812371e+00,6.361728435696103467e-01,4.058444552909672987e-01,4.683697957647478538e-01,2.413447131997489947e+00,1.783657008854549753e-01,3.061658128348039298e-01,4.327238527518273425e-01,1.134350605183013450e+00,9.179824172248727265e+00,5.572481149000948486e-01,0.000000000000000000e+00,2.995879036158956010e-01,8.233049920949399691e+00,6.872763083238574155e-02,5.299944070938530927e-02,7.546148024080268968e+00,5.223047782892993318e-01,9.646346802995359182e-01,1.989705424434907721e+00,1.743538337395364124e+01,2.523586722910948765e+00,1.379950954330445123e+00,2.918552168354249687e+00,2.368991446926081323e+02,1.456951728095994048e+00,4.174663488655174781e+00,8.381957537764595401e+00,3.345424617254677102e+00,1.355843355387673732e+01
2.039085766599892224e+02,6.256021629134076889e+00,1.914763446721843465e+01,6.807582513461547080e+01,5.333363462474455474e+01,2.225156606659035674e+01,4.569105663485282065e+01,1.878192053635817160e+01,1.173673021037026132e+02,2.931465073890813788e-01,7.773895925914281690e+00,1.135140964178350531e+00,3.195833837892268076e-02,1.522152484903926267e-02,1.806426877484692772e+00,6.045516562344671607e-01,6.334556801015385652e+00,1.165646912988232309e+01,0.000000000000000000e+00,6.771469369686299034e-02,2.395818515421360928e+00,1.259029800854839820e+01,1.032492675980274477e+01,3.008139370597622531e+01,1.763320646344564224e+01,3.722373213649569301e+00,1.280872349850605652e+01,1.000002381805239621e-01,1.070602297391914703e+01,6.305972009066012074e-01,1.612998093530704224e+00,1.784035290683029795e-01,0.000000000000000000e+00,1.230198597806945404e+00,1.208363109039901351e-01,7.342132376389530757e-01,2.098319488342236383e+01,6.965375938375808929e+00,2.929808694342500797e+00,3.235201232307314823e-01,1.544569082602188281e+01,5.832890678876538715e+01,7.443461654390465254e-01,1.004136487192619676e+01,2.485736835114520371e+00,1.948570255347513783e-02,3.417893644156126953e+01,4.453706509210991205e-01,3.944789450440143730e-01,2.055567706437377851e-02,7.088247693108676306e-02,1.032383869090232054e+00,5.296044867056248773e-01,3.610370345796197089e+00,6.718290012127150490e-01,2.017404728594306418e-01,3.676688672735998753e-01,2.667856358160302754e+00,1.609651588127556932e-01,4.908234072635769274e-01,4.603678278253263700e-01,6.983714300464124447e-01,9.049779073755255254e+00,9.331850272092206966e-01,0.000000000000000000e+00,1.230628762170545981e-01,7.100666845589122644e+00,3.522613730050593722e-02,7.262516548570542574e-02,1.930545736282453406e+00,1.693556463861240202e-01,8.274867831741320456e-01,4.065138216506899660e+00,1.616374643193646676e+01,2.314129051996356434e+00,1.651968172871998819e+00,3.195622486018649955e+00,1.887748559411307667e+02,1.520762677300109500e+00,1.331863911075332041e+01,2.484230870727374807e+00,4.034702007234621135e+00,1.288408953735582152e+01
